"","X.1","X","PM2.5","PM10","SO2","CO","NO2","O3","HUM","PRES","WSPD","TEMP","ACTV","MORB.","Case","log.Case.1.","log.MORB..1.","City"
"25",25,"2020-02-15",39,84.3333333333333,7.66666666666667,0.633333333333334,11.3333333333333,90.3333333333333,55.6666666666667,950.333333333333,4.96666666666667,8.16666666666667,2.29553333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"26",26,"2020-02-16",17.6666666666667,69.6666666666667,5.66666666666667,0.466666666666667,11.6666666666667,85.3333333333333,43.3333333333333,957,4.96666666666667,3.83333333333333,2.17023333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"27",27,"2020-02-17",16.3333333333333,33.6666666666667,5.66666666666667,0.533333333333334,18,91,26,964,3.9,0,2.25313333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"28",28,"2020-02-18",23.6666666666667,36,7,0.633333333333334,25,95,27,963.666666666667,2.46666666666667,0.833333333333333,2.46613333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"29",29,"2020-02-19",33.6666666666667,43.6666666666667,9,0.733333333333334,31.3333333333333,102,28.3333333333333,960.333333333333,1.9,3.66666666666667,2.6484,1.73472347597681e-18,0,0,0,"Sanmenxia"
"30",30,"2020-02-20",46,59,10,0.766666666666667,28.3333333333333,98.3333333333333,34.6666666666667,957.666666666667,2.4,6.33333333333333,2.6845,1.73472347597681e-18,0,0,0,"Sanmenxia"
"31",31,"2020-02-21",49.6666666666667,88.3333333333333,8.66666666666667,0.733333333333334,25.3333333333333,97.3333333333333,56,958.333333333333,3.83333333333333,6.83333333333333,2.8294,1.73472347597681e-18,0,0,0,"Sanmenxia"
"32",32,"2020-02-22",50,112.666666666667,7.66666666666667,0.666666666666667,22.3333333333333,93,58,960.666666666667,3.83333333333333,6.66666666666667,3.02846666666666,1.73472347597681e-18,0,0,0,"Sanmenxia"
"33",33,"2020-02-23",47,118.666666666667,8,0.633333333333334,22,101.666666666667,57.3333333333333,961.666666666667,5.26666666666667,6.66666666666667,3.27163333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"34",34,"2020-02-24",60.3333333333333,113,10.3333333333333,0.733333333333334,25.6666666666667,106,44,956.333333333333,5.26666666666667,9.33333333333333,3.48043333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"35",35,"2020-02-25",90.6666666666667,118.333333333333,11,1,26.6666666666667,117,51.3333333333333,951.666666666667,5.26666666666667,10.6666666666667,3.6409,1.73472347597681e-18,0,0,0,"Sanmenxia"
"36",36,"2020-02-26",97.3333333333333,108,8.66666666666667,1.13333333333333,26.3333333333333,106.333333333333,63,950,4.4,11.8333333333333,3.64826666666666,1.73472347597681e-18,0,0,0,"Sanmenxia"
"37",37,"2020-02-27",81.3333333333333,79.6666666666667,5.66666666666667,1.13333333333333,22,91.3333333333333,79,953.666666666667,5.1,9.16666666666667,3.39966666666666,1.73472347597681e-18,0,0,0,"Sanmenxia"
"38",38,"2020-02-28",48.3333333333333,41.3333333333333,4,1,21.3333333333333,64.3333333333333,92.3333333333333,956,4.33333333333333,6.33333333333333,3.3426,1.73472347597681e-18,0,0,0,"Sanmenxia"
"39",39,"2020-02-29",42.3333333333333,37.3333333333333,4.66666666666667,1,26.3333333333333,50,100,954.333333333333,3.76666666666667,3.83333333333333,3.42063333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"40",40,"2020-03-01",44.6666666666667,52,6.33333333333333,0.966666666666668,30,61,98.6666666666667,952,1.63333333333333,4,3.7252,1.73472347597681e-18,0,0,0,"Sanmenxia"
"41",41,"2020-03-02",53.6666666666667,61,6.66666666666667,0.966666666666668,28,67.6666666666667,91.3333333333333,952.333333333333,2.96666666666667,5.66666666666667,3.8224,1.73472347597681e-18,0,0,0,"Sanmenxia"
"42",42,"2020-03-03",46.3333333333333,60.3333333333333,7.33333333333333,0.833333333333334,27.6666666666667,83,91.3333333333333,954.666666666667,2.96666666666667,5.33333333333333,4.01756666666666,1.73472347597681e-18,0,0,0,"Sanmenxia"
"43",43,"2020-03-04",51.6666666666667,65,7.66666666666667,0.833333333333334,27,78,75.6666666666667,956.333333333333,3.53333333333333,5.16666666666667,4.14436666666666,1.73472347597681e-18,0,0,0,"Sanmenxia"
"44",44,"2020-03-05",51,70.6666666666667,9,0.733333333333334,29.6666666666667,90,67.6666666666667,956.666666666667,5.1,4.33333333333333,4.27536666666666,1.73472347597681e-18,0,0,0,"Sanmenxia"
"45",45,"2020-03-06",73.6666666666667,86,10,0.833333333333334,33,96,55.3333333333333,954.333333333333,5.66666666666667,5.5,4.34033333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"46",46,"2020-03-07",85,96.6666666666667,10.6666666666667,0.866666666666667,35,114.666666666667,58,951,4.33333333333333,6.83333333333333,4.3786,1.73472347597681e-18,0,0,0,"Sanmenxia"
"47",47,"2020-03-08",100,111.333333333333,10.3333333333333,0.900000000000001,36,111.666666666667,56.3333333333333,947,3.63333333333333,9.5,4.3273,1.73472347597681e-18,0,0,0,"Sanmenxia"
"48",48,"2020-03-09",72.6666666666667,101.666666666667,9,0.700000000000001,26.3333333333333,106,61.3333333333333,947,4.5,10.6666666666667,4.34036666666666,1.73472347597681e-18,0,0,0,"Sanmenxia"
"49",49,"2020-03-10",52.3333333333333,105.333333333333,7.66666666666667,0.533333333333334,23.6666666666667,96.3333333333333,51.6666666666667,950,6.7,10,4.40523333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"50",50,"2020-03-11",27.3333333333333,99,7.66666666666667,0.433333333333334,24,95.3333333333333,47.6666666666667,952.333333333333,5.83333333333333,8,4.5835,1.73472347597681e-18,0,0,0,"Sanmenxia"
"51",51,"2020-03-12",39,115.333333333333,9.66666666666667,0.533333333333334,38.3333333333333,87,36,951.666666666667,4.4,8.66666666666667,4.6221,1.73472347597681e-18,0,0,0,"Sanmenxia"
"52",52,"2020-03-13",42,113,10,0.566666666666667,42,84.3333333333333,37.6666666666667,951,2.2,9.83333333333333,4.659,1.73472347597681e-18,0,0,0,"Sanmenxia"
"53",53,"2020-03-14",39.6666666666667,109,9,0.533333333333334,46.3333333333333,88.6666666666667,39.3333333333333,953.333333333333,0.866666666666667,10,4.6307,1.73472347597681e-18,0,0,0,"Sanmenxia"
"54",54,"2020-03-15",32,95,7.66666666666667,0.533333333333334,44.6666666666667,99,34,956,0.866666666666667,8.66666666666667,4.63376666666666,1.73472347597681e-18,0,0,0,"Sanmenxia"
"55",55,"2020-03-16",32.3333333333333,83.3333333333333,8.66666666666667,0.600000000000001,50,93.6666666666667,32.3333333333333,955.666666666667,1.63333333333333,9.33333333333333,4.68673333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"56",56,"2020-03-17",33,78,9,0.700000000000001,51.3333333333333,92.6666666666667,33,953.666666666667,2.4,11,4.7973,1.73472347597681e-18,0,0,0,"Sanmenxia"
"57",57,"2020-03-18",32.6666666666667,83.6666666666667,8.66666666666667,0.666666666666667,50,97,29,951.666666666667,2.96666666666667,13,4.89346666666666,1.73472347597681e-18,0,0,0,"Sanmenxia"
"58",58,"2020-03-19",30.6666666666667,111.666666666667,7.33333333333333,0.633333333333334,43.6666666666667,104.333333333333,25.3333333333333,949.666666666667,2.46666666666667,13.8333333333333,4.91123333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"59",59,"2020-03-20",36,139.666666666667,8,0.600000000000001,41.6666666666667,112.666666666667,18.3333333333333,947.333333333333,2.46666666666667,14.8333333333333,4.95473333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"60",60,"2020-03-21",48,156.666666666667,10,0.633333333333334,44.6666666666667,107.333333333333,24.3333333333333,944.666666666667,2.46666666666667,16,4.94823333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"61",61,"2020-03-22",55.6666666666667,140.666666666667,11.3333333333333,0.666666666666667,42.6666666666667,113.333333333333,32.3333333333333,945,2.96666666666667,16.8333333333333,4.92193333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"62",62,"2020-03-23",60,126,12.6666666666667,0.7,38,123,37.3333333333333,947,2.96666666666667,16.6666666666667,4.9237,1.73472347597681e-18,0,0,0,"Sanmenxia"
"63",63,"2020-03-24",55.6666666666667,108.666666666667,12,0.7,28.6666666666667,146.333333333333,43.6666666666667,949.666666666667,2.4,16.8333333333333,4.98383333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"64",64,"2020-03-25",59,100,10.6666666666667,0.733333333333333,25.6666666666667,154,49,948.333333333333,2.96666666666667,17.5,5.08336666666666,1.73472347597681e-18,0,0,0,"Sanmenxia"
"65",65,"2020-03-26",51.6666666666667,108.666666666667,8,0.733333333333333,22.3333333333333,122.666666666667,66.6666666666667,944.666666666667,4.4,16.1666666666667,5.02323333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"66",66,"2020-03-27",40,87.6666666666667,5,0.666666666666667,21,90,82.3333333333333,947.333333333333,4.96666666666667,12.6666666666667,4.94413333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"67",67,"2020-03-28",26,73,4.66666666666667,0.566666666666667,23,71.3333333333333,95.6666666666667,952,3.9,9.16666666666667,4.85916666666666,1.73472347597681e-18,0,0,0,"Sanmenxia"
"68",68,"2020-03-29",25.6666666666667,39,4,0.5,23.3333333333333,78.6666666666667,87.3333333333333,956.333333333333,3.03333333333333,8.16666666666667,4.7535,1.73472347597681e-18,0,0,0,"Sanmenxia"
"69",69,"2020-03-30",34.3333333333333,45.6666666666667,4.66666666666667,0.533333333333333,23.6666666666667,93.3333333333333,83,954.333333333333,2.46666666666667,9.16666666666667,4.84796666666666,1.73472347597681e-18,0,0,0,"Sanmenxia"
"70",70,"2020-03-31",46.6666666666667,56.3333333333333,5.33333333333333,0.6,28.3333333333333,95,73.6666666666667,952,2.96666666666667,10.6666666666667,4.93143333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"71",71,"2020-04-01",62.3333333333333,72.6666666666667,6,0.666666666666667,31,88.6666666666667,70,950.333333333333,2.4,12.5,5.03553333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"72",72,"2020-04-02",68,73.6666666666667,5.33333333333333,0.833333333333333,33,72.3333333333333,72.6666666666667,952,2.4,11.5,4.92123333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"73",73,"2020-04-03",72,71.3333333333333,4.66666666666667,0.966666666666667,30,78.3333333333333,80,954.333333333333,2.4,10.8333333333333,4.95213333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"74",74,"2020-04-04",62.6666666666667,69.3333333333333,5.33333333333333,0.966666666666667,32.3333333333333,99.6666666666667,85,957.333333333333,2.4,11,5.07223333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"75",75,"2020-04-05",68,95.3333333333333,8.33333333333333,0.866666666666667,30.3333333333333,131,73,958,2.4,12.8333333333333,5.18183333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"76",76,"2020-04-06",64.3333333333333,101.666666666667,9.33333333333333,0.733333333333333,31,144.666666666667,60,957,2.96666666666667,13.5,5.15536666666666,1.73472347597681e-18,0,0,0,"Sanmenxia"
"77",77,"2020-04-07",57.6666666666667,102,9.33333333333333,0.7,33,147.333333333333,48.6666666666667,954.666666666667,2.96666666666667,14.1666666666667,5.15969999999999,1.73472347597681e-18,0,0,0,"Sanmenxia"
"78",78,"2020-04-08",50.6666666666667,92.3333333333333,8.66666666666667,0.7,36,150.666666666667,41.6666666666667,951.666666666667,2.96666666666667,15,5.19529999999999,1.73472347597681e-18,0,0,0,"Sanmenxia"
"79",79,"2020-01-22",78,44,5,1.2,55,69,97,1021,0.1,10.5,3.9841,0,0,0,0,"Shanghai"
"80",80,"2020-01-23",56,32.5,4.5,0.95,45,67.5,97.5,1021,0.1,9.75,3.6416,0.002882865,7,2.07944154167984,0.00287871751387881,"Shanghai"
"81",81,"2020-01-24",52,39,4.66666666666667,0.866666666666667,38.3333333333333,77.3333333333333,97.3333333333333,1022.66666666667,0.366666666666667,9.5,3.2541,0.004530216,11,2.484906649788,0.00451998545757169,"Shanghai"
"82",82,"2020-01-25",30.6666666666667,29,4.33333333333333,0.633333333333333,27,77.3333333333333,96,1025.33333333333,0.366666666666667,8.83333333333333,2.5182,0.009884108,24,3.2188758248682,0.00983557971505268,"Shanghai"
"83",83,"2020-01-26",24.6666666666667,28.6666666666667,4.66666666666667,0.6,21.3333333333333,81,95.6666666666667,1026.66666666667,0.633333333333333,8.33333333333333,1.95763333333333,0.009884108,24,3.2188758248682,0.00983557971505268,"Shanghai"
"84",84,"2020-01-27",18,18.6666666666667,4.33333333333333,0.566666666666667,19.3333333333333,75,94.6666666666667,1024,0.633333333333333,7.83333333333333,1.6646,0.013590649,33,3.52636052461616,0.0134991244494822,"Shanghai"
"85",85,"2020-01-28",41,36,5,0.766666666666667,20.6666666666667,72.6666666666667,92.3333333333333,1021.33333333333,0.633333333333333,6.66666666666667,1.5946,0.013590649,33,3.52636052461616,0.0134991244494822,"Shanghai"
"86",86,"2020-01-29",58.3333333333333,47.6666666666667,6,0.866666666666667,22,81,85.6666666666667,1021,0.366666666666667,5.83333333333333,1.57336666666667,0.02306292,56,4.04305126783455,0.0228009904544555,"Shanghai"
"87",87,"2020-01-30",74,60,7.66666666666667,1.03333333333333,23,87.3333333333333,72,1022.33333333333,0.1,5.33333333333333,1.53346666666667,0.024298434,59,4.0943445622221,0.0240079236102132,"Shanghai"
"88",88,"2020-01-31",62.6666666666667,51.6666666666667,8.66666666666667,0.966666666666666,26,96.3333333333333,61.3333333333333,1023.33333333333,0.366666666666667,5,1.55036666666667,0.028416813,69,4.24849524204936,0.0280205449729639,"Shanghai"
"89",89,"2020-02-01",50,42,8.33333333333333,0.9,33.6666666666667,89.3333333333333,53.3333333333333,1024.33333333333,0.366666666666667,5.16666666666667,1.55716666666667,0.030064165,73,4.30406509320417,0.0296210964177268,"Shanghai"
"90",90,"2020-02-02",38.3333333333333,30.3333333333333,7.33333333333333,0.733333333333333,36.6666666666667,90.3333333333333,58.3333333333333,1026,0.366666666666667,5.66666666666667,1.56313333333333,0.028828651,70,4.26267987704132,0.0284209230636763,"Shanghai"
"91",91,"2020-02-03",42,31.3333333333333,6.33333333333333,0.7,38.3333333333333,95,65.3333333333333,1026.66666666667,0.1,7.5,1.63656666666667,0.028004975,68,4.23410650459726,0.0276200065154265,"Shanghai"
"92",92,"2020-02-04",38.3333333333333,29.6666666666667,5.66666666666667,0.633333333333333,33,98.3333333333333,71.6666666666667,1027,0.1,8.5,1.68866666666667,0.020591893,50,3.93182563272433,0.0203827462495382,"Shanghai"
"93",93,"2020-02-05",35.3333333333333,32,5.33333333333333,0.633333333333333,32.3333333333333,94.3333333333333,74,1027,0.1,8.66666666666667,1.75673333333333,0.02512211,61,4.12713438504509,0.0248117372020704,"Shanghai"
"94",94,"2020-02-06",21,24.3333333333333,4.66666666666667,0.533333333333333,24.3333333333333,86.3333333333333,72.3333333333333,1029,0.366666666666667,8.16666666666667,1.67656666666667,0.022239245,54,4.00733318523247,0.0219955592975116,"Shanghai"
"95",95,"2020-02-07",22.6666666666667,25.3333333333333,4.66666666666667,0.566666666666667,20.3333333333333,83,80,1029.33333333333,0.366666666666667,7.16666666666667,1.64223333333333,0.023886596,58,4.07753744390572,0.0236057743907647,"Shanghai"
"96",96,"2020-02-08",27.3333333333333,27.3333333333333,4.66666666666667,0.566666666666667,17.6666666666667,79.6666666666667,81.3333333333333,1030.33333333333,0.366666666666667,6.66666666666667,1.57773333333333,0.017709028,43,3.78418963391826,0.0175540501599924,"Shanghai"
"97",97,"2020-02-09",47.6666666666667,42,5.33333333333333,0.7,23,85.6666666666667,84,1030.33333333333,0.366666666666667,6.16666666666667,1.5527,0.014826163,36,3.61091791264422,0.0147173298454197,"Shanghai"
"98",98,"2020-02-10",55.6666666666667,48,6.33333333333333,0.733333333333333,28.3333333333333,93.3333333333333,78.6666666666667,1029.66666666667,0.366666666666667,6.83333333333333,1.86583333333333,0.009060433,22,3.13549421592915,0.00901963353231086,"Shanghai"
"99",99,"2020-02-11",50.6666666666667,42.6666666666667,6.33333333333333,0.7,29.3333333333333,96.6666666666667,69.6666666666667,1028,0.366666666666667,9,2.11166666666667,0.007001243,17,2.89037175789616,0.00697684809514697,"Shanghai"
"100",100,"2020-02-12",41,33,6.33333333333333,0.7,33.3333333333333,85.6666666666667,76.6666666666667,1023.66666666667,0.1,10.1666666666667,2.3868,0.007413081,18,2.94443897916644,0.00738573915676354,"Shanghai"
"101",101,"2020-02-13",42.6666666666667,29.6666666666667,5.33333333333333,0.733333333333333,32,74,82,1021,0.1,11.8333333333333,2.3281,0.006589405,16,2.83321334405622,0.00656778977323656,"Shanghai"
"102",102,"2020-02-14",40,26,5,0.766666666666666,34.3333333333333,66.3333333333333,97.3333333333333,1018,0.1,11.8333333333333,2.3916,0.006177568,15,2.77258872223978,0.00615856504799831,"Shanghai"
"103",103,"2020-02-15",28,16.3333333333333,4.33333333333333,0.666666666666667,28,61,97,1017.33333333333,0.1,13.3333333333333,2.14583333333333,0.006177568,15,2.77258872223978,0.00615856504799831,"Shanghai"
"104",104,"2020-02-16",18.6666666666667,17.6666666666667,4.66666666666667,0.6,23.3333333333333,64.3333333333333,96.3333333333333,1019.33333333333,0.366666666666667,11.5,1.85863333333333,0.005353893,13,2.63905732961526,0.00533961186530643,"Shanghai"
"105",105,"2020-02-17",18.3333333333333,23.3333333333333,5.66666666666667,0.566666666666667,19,70.3333333333333,80,1023.66666666667,0.366666666666667,8,1.97743333333333,0.00576573,14,2.70805020110221,0.00574917179505576,"Shanghai"
"106",106,"2020-02-18",20,28.6666666666667,7,0.566666666666667,20,82.3333333333333,59.6666666666667,1028.66666666667,0.633333333333333,4.83333333333333,2.3647,0.002882865,7,2.07944154167984,0.00287871751387881,"Shanghai"
"107",107,"2020-02-19",16,23.3333333333333,6.66666666666667,0.466666666666667,22.6666666666667,91.3333333333333,50.6666666666667,1030.33333333333,0.366666666666667,4.66666666666667,2.79626666666667,0.002059189,5,1.79175946922805,0.00205707177634195,"Shanghai"
"108",108,"2020-02-20",15.6666666666667,21.6666666666667,6,0.4,29.3333333333333,93.3333333333333,59.3333333333333,1030,0.366666666666667,7,2.84616666666667,0.000823676000000001,2,1.09861228866811,0.000823336965080685,"Shanghai"
"109",109,"2020-02-21",19.3333333333333,24.3333333333333,5.33333333333333,0.366666666666667,31.3333333333333,95.6666666666667,73.6666666666667,1030,0.1,9.16666666666667,2.93773333333333,0.000411838000000001,1,0.693147180559945,0.000411753218007708,"Shanghai"
"110",110,"2020-02-22",38,49.6666666666667,6.66666666666667,0.5,34.6666666666667,98.6666666666667,77.3333333333333,1030,0.1,11,2.68423333333333,0.000823676000000001,2,1.09861228866811,0.000823336965080685,"Shanghai"
"111",111,"2020-02-23",41.6666666666667,60,6.66666666666667,0.533333333333333,30,104.333333333333,72.6666666666667,1031.66666666667,0.1,11.6666666666667,2.35193333333333,0.000411838000000001,1,0.693147180559945,0.000411753218007708,"Shanghai"
"112",112,"2020-02-24",44.6666666666667,72.6666666666667,7.33333333333333,0.566666666666667,27.6666666666667,117,69,1029.33333333333,0.366666666666667,12,2.59236666666667,0.000411838000000001,1,0.693147180559945,0.000411753218007708,"Shanghai"
"113",113,"2020-02-25",37.3333333333333,58,6.66666666666667,0.6,28.3333333333333,107.333333333333,71,1024.66666666667,0.366666666666667,13.6666666666667,3.1543,0.000411838000000001,1,0.693147180559945,0.000411753218007708,"Shanghai"
"114",114,"2020-02-26",37.6666666666667,52.3333333333333,6.33333333333333,0.666666666666667,26.6666666666667,100.666666666667,77,1020.66666666667,0.633333333333333,15.3333333333333,3.75856666666667,0.000411838000000001,1,0.693147180559945,0.000411753218007708,"Shanghai"
"115",115,"2020-02-27",34.6666666666667,44,5.33333333333333,0.666666666666667,25,89,78,1022,0.633333333333333,14.3333333333333,3.7866,0.000823676000000001,2,1.09861228866811,0.000823336965080685,"Shanghai"
"116",116,"2020-02-28",31,40.6666666666667,4.66666666666667,0.666666666666667,25.6666666666667,85.6666666666667,77,1024.33333333333,0.9,12.1666666666667,3.82686666666667,0.000411838000000001,1,0.693147180559945,0.000411753218007708,"Shanghai"
"117",117,"2020-02-29",30.3333333333333,34,5,0.7,31.6666666666667,77.6666666666667,80.6666666666667,1023,0.633333333333333,10.5,3.40146666666667,0.000411838000000001,1,0.693147180559945,0.000411753218007708,"Shanghai"
"118",118,"2020-03-01",26,23.6666666666667,4.66666666666667,0.7,32.3333333333333,72.6666666666667,88.3333333333333,1019,0.366666666666667,10.6666666666667,2.89526666666667,9.75781955236954e-19,0,0,0,"Shanghai"
"119",119,"2020-03-02",22,19,4.66666666666667,0.7,26,79.3333333333333,90.3333333333333,1019.66666666667,0.1,10.1666666666667,3.0966,9.75781955236954e-19,0,0,0,"Shanghai"
"120",120,"2020-03-03",20.6666666666667,24.6666666666667,4.66666666666667,0.666666666666667,23.3333333333333,85.6666666666667,81,1022.33333333333,0.1,9.16666666666667,3.75953333333333,0.000411838000000001,1,0.693147180559945,0.000411753218007708,"Shanghai"
"121",121,"2020-03-04",25,32,5,0.666666666666667,23,90.6666666666667,70.6666666666667,1024.66666666667,0.1,9.16666666666667,4.4771,0.000411838000000001,1,0.693147180559945,0.000411753218007708,"Shanghai"
"122",122,"2020-03-05",24.3333333333333,32.6666666666667,5,0.566666666666667,23.6666666666667,91.6666666666667,61.3333333333333,1026,0.366666666666667,9,4.50033333333333,0.000823676000000001,2,1.09861228866811,0.000823336965080685,"Shanghai"
"123",123,"2020-03-06",24.3333333333333,32.3333333333333,5,0.533333333333333,21.3333333333333,102.333333333333,61.3333333333333,1026,0.366666666666667,9.16666666666667,4.5483,0.001647352,4,1.6094379124341,0.00164599660403271,"Shanghai"
"124",124,"2020-03-07",34.6666666666667,35.3333333333333,5.33333333333333,0.566666666666666,26.3333333333333,106.333333333333,70.3333333333333,1023.33333333333,0.633333333333333,9.83333333333333,4.05376666666667,0.001647352,4,1.6094379124341,0.00164599660403271,"Shanghai"
"125",125,"2020-03-08",33.3333333333333,31.6666666666667,5,0.533333333333333,27.3333333333333,108.666666666667,80.6666666666667,1019.66666666667,0.633333333333333,11.1666666666667,3.46416666666667,0.001235514,3,1.38629436111989,0.00123475138066451,"Shanghai"
"126",126,"2020-03-09",30,23.3333333333333,4.66666666666667,0.566666666666666,31.3333333333333,98,88.6666666666667,1015.33333333333,0.9,12.6666666666667,3.54426666666667,6.50521303491303e-19,0,0,0,"Shanghai"
